cod_mun,alpha_mun_mean,alpha_mun_lo,alpha_mun_hi,alpha_mun_range,nome_municipio
2706109,6474.887836622818,114.55887792679994,12778.128430540566,12663.569552613766,2706109
2706208,6629.598165257794,-65.38613219317587,13356.694572445525,13422.080704638702,2706208
2706307,10964.395678748913,4339.648704300887,17305.19691684466,12965.548212543772,2706307
2706406,7297.4411206926925,807.999707699321,13807.121146010793,12999.121438311473,2706406
2706422,6953.777445103193,355.60538519155205,13416.109007338115,13060.503622146563,2706422
2706448,10709.822413383437,4205.09109949447,17153.356982319285,12948.265882824815,2706448
2706505,12320.761213154608,5641.3918873293205,18994.930064932414,13353.538177603094,2706505
2706604,8085.846607925407,1259.4262443374873,14735.377019271249,13475.95077493376,2706604
2706703,11401.139949362561,4886.450576753107,17785.555787279707,12899.105210526599,2706703
2706802,13774.546371150938,6939.6831968463075,20528.14838974987,13588.46519290356,2706802
2706901,14167.621951264546,7398.577732348335,20861.302493645966,13462.724761297632,2706901
2707008,10858.123180173237,3932.563682630302,17712.905177153923,13780.341494523622,2707008
2707107,8282.729885320252,1648.5481641447582,15110.97237110006,13462.424206955302,2707107
2707206,5997.914344634161,-667.5776994297722,12517.923843410605,13185.501542840377,2707206
2707305,10728.225392845312,4149.57113454286,17200.500703456466,13050.929568913605,2707305
2707404,18829.674036792127,12121.3706902433,25481.18991224216,13359.81922199886,2707404
2707503,8267.707717757912,1761.9816166338821,14491.2251199703,12729.243503336418,2707503
2707602,9285.06776491269,2740.884647146889,15863.484757480199,13122.60011033331,2707602
2707701,12493.282643849621,5464.006118069931,19289.850496759365,13825.844378689435,2707701
2707800,16749.70681573807,10069.488306997899,23422.359272896745,13352.870965898846,2707800
2707909,16857.09592543743,9931.617697014213,23738.669712098184,13807.052015083971,2707909
2708006,9833.58409986799,2969.8348415699475,16695.80353376969,13725.968692199742,2708006
2708105,60021.99986095439,53387.95671114421,66734.15385934855,13346.197148204337,2708105
2708204,10369.977297701935,3800.8001760341863,17070.543507937495,13269.743331903308,2708204
2708303,12877.934977235316,6325.013467758872,19435.65665647986,13110.643188720987,2708303
2708402,7083.4984856202,522.0144899519162,13667.71640357454,13145.701913622624,2708402
2708501,15107.237825815128,8727.02833245503,21552.628626599675,12825.600294144646,2708501
2708600,18413.110124149738,11543.160368837136,25063.246237393418,13520.085868556282,2708600
2708709,14881.88842167818,8213.555654351281,21789.332251094642,13575.77659674336,2708709
2708808,11716.271941499559,5158.319741776127,18511.233159261006,13352.91341748488,2708808
2708907,10843.698329624363,4014.0220391905623,17427.574846035342,13413.55280684478,2708907
2708956,5928.106418202058,-848.5405115525474,12341.678108108856,13190.218619661404,2708956
2709004,8108.938230211388,1685.4423628027687,14701.23875423308,13015.79639143031,2709004
2709103,12185.734253269513,5406.968458391853,18925.911731623044,13518.94327323119,2709103
2709152,11701.952656308154,4679.362860212169,18343.63807788477,13664.275217672603,2709152
2709202,6777.498170295779,69.05680136453677,13181.750248700673,13112.693447336136,2709202
2709301,12768.041990215008,5942.496252493266,19294.2226297132,13351.726377219933,2709301
2709400,11420.03985031102,4746.090315779546,18171.021569268476,13424.93125348893,2709400
2800100,11330.791397613773,4857.776641637795,17922.23738954059,13064.460747902795,2800100
2800209,10083.740793559467,3562.2506665428177,16272.631603701762,12710.380937158945,2800209
2800308,23647.92334831713,17020.665478436542,30326.492984234214,13305.827505797672,2800308
2800407,10589.456485305493,3555.725029873299,17482.769451924098,13927.0444220508,2800407
2800506,10134.274001697642,3569.235359183297,16675.684554507836,13106.449195324538,2800506
2800605,21842.5481590138,15134.776231072057,28563.785823468697,13429.00959239664,2800605
2800670,10307.313325476624,3505.9348711729485,17175.436622199362,13669.501751026413,2800670
2800704,9379.605160908242,2957.5030767241456,15700.092456419947,12742.5893796958,2800704
2801009,10176.607259584056,3592.328040412185,16824.22654578718,13231.898505374995,2801009
2801108,11812.831402973094,5091.644117563077,18533.69865817297,13442.054540609892,2801108
2801207,61860.27579212436,55121.72294215589,68791.1481348259,13669.425192670009,2801207
2801306,9777.339597373775,3409.8130042366747,16487.370728677168,13077.557724440492,2801306
2801405,12148.987315779661,5257.608770821739,18957.200315134418,13699.59154431268,2801405
2801504,35225.639791995774,28762.202909110216,41538.31972446799,12776.116815357775,2801504
2801603,8328.04649294978,1536.0038533496252,15005.199211922129,13469.195358572504,2801603
2801702,10531.47985143053,3931.8496206502823,17310.147316327384,13378.297695677102,2801702
2801900,10340.007627893376,3333.3187645495623,17100.28099812552,13766.962233575958,2801900
2802007,38095.575306607825,31302.893744279656,44776.327105039774,13473.433360760118,2802007
2802106,24335.131641639604,17873.34470526081,30785.927667410175,12912.582962149365,2802106
2802205,11152.049674174172,4483.353940477293,17897.92743792885,13414.573497451558,2802205
2802304,16208.148121178614,9822.793838013815,22647.76354185158,12824.969703837764,2802304
2802403,9020.62841460616,2343.1206375505035,15923.695521198835,13580.574883648333,2802403
2802502,9273.265588003453,2660.1587695305693,15770.373228345163,13110.214458814593,2802502
2802601,10904.885890177131,4267.979720203139,17672.412683905648,13404.43296370251,2802601
2802700,8021.884064191371,1213.5046392089207,14797.218530935448,13583.713891726527,2802700
2802809,9835.786070826438,3215.3286882908187,16520.53948663501,13305.210798344193,2802809
2802908,16672.493996651025,9961.27793772706,23243.626117598727,13282.348179871668,2802908
2803005,9394.588763072565,2527.642537035938,16027.763095668739,13500.120558632801,2803005
2803104,10291.147906853685,3731.042173673741,16736.221765635473,13005.179591961733,2803104
2803203,24407.797067627675,17467.612449154716,31150.46370267292,13682.851253518205,2803203
2803302,28688.447311342476,21647.85052898801,35775.36160496524,14127.511075977232,2803302
2803401,11248.802254901859,4426.775243572538,17931.926910643964,13505.151667071426,2803401
2803500,12974.605907564903,6506.820417655966,19475.57096083894,12968.750543182974,2803500
2803609,30879.555776458128,23886.297471285492,37741.4091830789,13855.111711793405,2803609
2803708,9327.378616386191,2874.944646174063,15899.705506595525,13024.760860421462,2803708
2803807,11961.727524553635,5441.401151789627,18661.44405712456,13220.042905334934,2803807
2803906,10271.84952662122,3816.6825708424003,16970.124027941354,13153.441457098954,2803906
2804003,16583.69706097895,9854.449534124013,23448.176560460615,13593.727026336603,2804003
2804102,12519.862787069012,6092.553213996837,19069.71734034152,12977.164126344684,2804102
2804201,8947.135294237698,2422.7824853284906,15426.718888877009,13003.936403548518,2804201
2804300,11547.619139334493,5070.472321182432,17984.477559372408,12914.005238189977,2804300
2804409,12633.332245676094,5988.929453370241,19323.122388557156,13334.192935186915,2804409
2804458,12415.658334563195,5806.817516415016,18952.43231886159,13145.614802446573,2804458
2804508,14497.376322379561,7717.277393912507,21281.842922811942,13564.565528899435,2804508
2804607,11025.457977200444,4364.172388053497,17616.73140051354,13252.559012460044,2804607
2804706,9224.866611124864,2571.015634706242,15606.162430233666,13035.146795527424,2804706
2804805,14424.280180813066,7888.80257329378,21168.16083309782,13279.35825980404,2804805
2804904,12940.256899280945,6480.325406746095,19710.883834712815,13230.55842796672,2804904
2805000,10739.204270896053,4271.653393011122,17323.27150761651,13051.61811460539,2805000
2805109,8244.606300327769,1679.5422316063282,15015.411512954828,13335.8692813485,2805109
2805208,10031.509145504371,3479.6971431861693,16711.918688330534,13232.221545144364,2805208
2805307,11387.388208326971,5056.951509876132,17598.643247765453,12541.69173788932,2805307
2805406,8117.49192590728,1271.781304212954,14874.85269542581,13603.071391212856,2805406
2805505,9838.878767326152,3269.7426973429297,16541.675623579657,13271.932926236726,2805505
2805604,8842.709907427487,1963.9192208677084,15736.98353286978,13773.064312002072,2805604
2805703,14875.656897505061,8442.582652837707,21286.509963121876,12843.927310284169,2805703
2805802,10814.500028970819,4107.148545829871,17276.009624632094,13168.861078802223,2805802
2805901,17607.532082054397,10908.762714277455,24488.26568881017,13579.502974532716,2805901
2806008,13615.854728219898,6924.112533089043,20433.79307119412,13509.680538105076,2806008
2806107,50192.16508709499,43290.384843293614,57096.3539678421,13805.969124548486,2806107
2806206,8607.586195063177,1911.2871210985654,15302.553206911136,13391.266085812571,2806206
2806305,11478.196391215808,4748.115054595905,18187.109714683458,13438.994660087552,2806305
2806404,8930.771250344222,2861.4944307282462,15133.46468528669,12271.970254558444,2806404
2806503,11061.529615999887,4197.134421293355,17834.070939061137,13636.936517767783,2806503
2806602,10689.078722661006,4167.056350863492,17175.381688048834,13008.325337185343,2806602
2806701,9914.208380528558,3241.7181704900245,16600.522800445655,13358.80462995563,2806701
2806800,9186.714769126173,2332.663890918415,16199.99766066092,13867.333769742505,2806800
2806909,9272.88517439191,2590.7902041158336,15878.012664450926,13287.222460335091,2806909
2807006,9534.660722619627,2767.9929821412347,16345.427548824166,13577.43456668293,2807006
2807105,13216.005507864977,6628.48223791795,19902.647837745582,13274.165599827633,2807105
2807204,19104.9137386113,12059.722107066871,26145.314166929715,14085.592059862844,2807204
2807303,9851.135148993797,3062.353358769411,16579.479466116816,13517.126107347405,2807303
2807402,9565.34522709105,2913.015309431946,15894.196473305234,12981.181163873287,2807402
2807501,8592.3536964771,2123.714784104147,14997.831964070563,12874.117179966415,2807501
2807600,11772.342969911131,5004.618972845797,18472.61902616102,13468.000053315223,2807600
2900108,6535.1043144344985,-125.2508926304697,13007.480496327038,13132.731388957507,2900108
2900207,6659.731813914613,-96.66488309485104,13374.185808449409,13470.85069154426,2900207
2900306,7941.170991946369,1342.1743108643325,14835.122718247747,13492.948407383414,2900306
2900355,8697.090137051979,1927.7891486666672,15520.231866095015,13592.442717428348,2900355
2900405,6774.499247066139,314.0078042383307,13109.590748071041,12795.582943832711,2900405
2900504,5404.985824447859,-1263.3776330973633,11744.986809957663,13008.364443055027,2900504
2900603,9629.704872254904,3128.40797193054,16366.884952172604,13238.476980242063,2900603
2900702,21188.331832776697,14559.665674204865,27928.674697131322,13369.009022926457,2900702
2900801,11055.961087341355,4340.219234067581,17631.39612113865,13291.176887071068,2900801
2900900,9030.491960300878,2534.328105663703,15518.257098083197,12983.928992419495,2900900
2901007,8992.197161663966,2373.398157349425,15678.435811788031,13305.037654438605,2901007
2901106,11104.044910817667,4254.207797026702,17703.386310396636,13449.178513369934,2901106
2901155,6827.63307673987,205.56126276925923,13388.342390933232,13182.781128163973,2901155
2901205,7563.532579657899,1005.743747376956,14109.699750548434,13103.95600317148,2901205
2901304,6985.555242751237,590.9394050984532,13722.936189570213,13131.99678447176,2901304
2901353,11318.380315257516,4594.287190141856,18212.976079006814,13618.68888886496,2901353
2901403,8948.11003477056,2453.283879384135,15614.764254167096,13161.480374782961,2901403
2901502,5720.249646488852,-908.5695397464245,12597.737498333898,13506.307038080322,2901502
2901601,5878.879194403537,-589.3722986305803,12349.081470526806,12938.453769157386,2901601
2901700,8637.389326801767,1963.4627800475887,15188.6423053403,13225.179525292711,2901700
2901809,5538.452650155532,-1286.4852056230247,12189.846576541933,13476.331782164958,2901809
2901908,6440.573835606088,-132.78577600914122,13140.485375737775,13273.271151746916,2901908
2901957,7852.6325168312,1391.4699916463458,14867.367142111014,13475.897150464669,2901957
2902005,7229.185466452453,572.7846241916297,13849.700629144274,13276.916004952644,2902005
2902054,21502.157187625104,14926.70919294771,28201.69077860927,13274.98158566156,2902054
2902104,6995.0824954016425,492.1786910055885,13627.48810458703,13135.30941358144,2902104
2902203,7347.824712223986,776.5923131331699,13958.002228847046,13181.409915713877,2902203
2902252,8056.371003310973,1528.9017962921293,14520.116520610422,12991.214724318292,2902252
2902302,7075.074256505796,526.7912254173832,13564.926368999842,13038.13514358246,2902302
2902401,8368.298406028212,1830.9581874444318,14972.132418633491,13141.17423118906,2902401
2902500,10354.0708064738,3173.557162921358,17413.651122563228,14240.093959641868,2902500
2902609,6843.7901611738225,229.09033010946501,13442.578240888997,13213.487910779531,2902609
2902658,6365.233152356206,42.32804374652693,12859.695879457397,12817.36783571087,2902658
2902708,6398.995910082075,-184.80352822621145,12932.555066971487,13117.358595197698,2902708
2902807,10760.682474451653,4244.481416213857,17501.453479929896,13256.972063716039,2902807
2902906,11573.7346084462,4777.5302052404595,18268.398702620005,13490.868497379546,2902906
2903003,6312.894414421903,-394.81920823507863,12913.935973727732,13308.75518196281,2903003
2903102,10608.3889082694,3708.9763247443293,17430.595637185288,13721.619312440958,2903102
2903201,25594.91223342822,19072.968866120384,32150.909501804606,13077.940635684223,2903201
2903235,5758.236381428659,-1234.818984124086,12573.090634810978,13807.909618935064,2903235
2903276,15082.225525621807,8530.414016025677,21566.19468471401,13035.780668688332,2903276
